sym,dir,entry_time,exit_time,entry,exit,shares,gross,costs,net,bars,rvol,r_mult,reason
XOM,short,2026-01-30 12:29:00-05:00,2026-01-30 12:33:00-05:00,138.355,138.64,33,-9.404999999999887,3.921405213,-13.326405212999887,5,1.524646508184294,-1.0032276582148119,stop_loss
CRM,short,2026-01-30 12:03:00-05:00,2026-01-30 13:56:00-05:00,211.8574,212.67948153846154,21,-17.263712307692174,3.820926436365231,-21.084638744057408,114,0.7462898508671673,-0.9999999999999918,stop_loss
BA,long,2026-01-30 15:05:00-05:00,2026-01-30 15:14:00-05:00,234.5999,233.88,19,-13.678099999999915,3.81420632318,-17.492306323179914,10,0.5050039352508198,-1.0630175263235546,stop_loss
SHOP,short,2026-01-30 09:35:00-05:00,2026-01-30 15:55:00-05:00,140.02,131.33,33,286.7699999999999,3.841712490000001,282.9282875099999,381,0.6284731749086189,12.560609918401076,eod_win
ABBV,long,2026-01-30 13:45:00-05:00,2026-01-30 15:55:00-05:00,221.88,223.15,20,25.400000000000205,3.81431668,21.585683320000204,131,0.48392886408521896,2.4252519999882667,eod_win
WMT,long,2026-01-30 09:59:00-05:00,2026-01-30 15:55:00-05:00,117.14,119.19,39,79.94999999999989,3.9559249860000003,75.99407501399989,357,0.5291933485008014,8.672194309218229,eod_win
TGT,long,2026-01-30 10:24:00-05:00,2026-01-30 15:55:00-05:00,104.08,105.22,44,50.160000000000025,3.95430376,46.20569624000002,332,0.46936637289036043,3.7363008604584937,eod_win
INTC,short,2026-01-30 12:07:00-05:00,2026-01-30 15:55:00-05:00,47.75,46.405,96,129.1199999999999,4.123152864,124.99684713599989,229,0.42751441459128153,3.637956252977879,eod_win
SOFI,short,2026-02-02 09:35:00-05:00,2026-02-02 09:35:00-05:00,21.99,22.135,211,-30.59500000000066,8.768880425,-39.36388042500066,1,2.0774258148153426,-1.294651748981821,stop_loss
NVDA,short,2026-02-02 09:35:00-05:00,2026-02-02 09:35:00-05:00,186.72,187.2539923076923,24,-12.815815384615235,3.8476337738215385,-16.663449158436773,1,0.8792722356787548,-0.9999999999999893,stop_loss
AMD,long,2026-02-02 09:35:00-05:00,2026-02-02 09:35:00-05:00,241.54,240.2751746153846,19,-24.03168230769245,3.9225981023087697,-27.95428041000122,1,0.8438124861259382,-1.000000000000006,stop_loss
META,short,2026-02-02 09:36:00-05:00,2026-02-02 09:36:00-05:00,710.34,712.6579407692308,6,-13.90764461538447,3.6545431143664624,-17.56218772975093,1,0.7202850492941627,-0.9999999999999902,stop_loss
MSFT,short,2026-02-02 09:36:00-05:00,2026-02-02 09:36:00-05:00,425.27,426.94,10,-16.70000000000016,3.6490743800000005,-20.349074380000157,1,1.0114739870939864,-1.1014383638440144,stop_loss
UBER,long,2026-02-02 09:35:00-05:00,2026-02-02 09:36:00-05:00,80.5,80.24833230769231,57,-14.345058461538414,3.9387077839901536,-18.28376624552857,2,1.0280419482508798,-0.9999999999999973,stop_loss
XOM,short,2026-02-02 09:35:00-05:00,2026-02-02 09:36:00-05:00,139.17,139.45585230769228,33,-9.433126153845734,3.9444286073686152,-13.377554761214348,2,0.9923758353030291,-0.9999999999999559,stop_loss
MU,long,2026-02-02 09:36:00-05:00,2026-02-02 09:36:00-05:00,427.78,423.8,10,-39.79999999999961,3.64637924,-43.446379239999615,1,1.1173194355589207,-1.5886774643921469,stop_loss
QCOM,long,2026-02-02 09:37:00-05:00,2026-02-02 09:37:00-05:00,152.02,151.64,30,-11.400000000000716,3.90713244,-15.307132440000718,1,0.9558500395259956,-1.0774592899238622,stop_loss
ADBE,long,2026-02-02 09:37:00-05:00,2026-02-02 09:37:00-05:00,298.09,297.25,15,-12.599999999999625,3.8252767800000003,-16.425276779999624,1,1.1428551116915395,-1.1002518891687336,stop_loss
SLB,long,2026-02-02 09:38:00-05:00,2026-02-02 09:38:00-05:00,48.04,47.88462076923077,96,-14.916406153845855,4.127875627908923,-19.044281781754776,1,0.6051534033591621,-0.99999999999998,stop_loss
GOOG,long,2026-02-02 09:35:00-05:00,2026-02-02 09:39:00-05:00,339.25,338.42934846153844,13,-10.668470000000298,3.7731619285340003,-14.441631928534298,5,1.0806172632138404,-1.0000000000000286,stop_loss
CRM,long,2026-02-02 09:35:00-05:00,2026-02-02 09:39:00-05:00,214.88,214.1614953846154,21,-15.088596923076665,3.8613949862363084,-18.949991909312974,5,0.6283359816182355,-0.9999999999999829,stop_loss
WFC,long,2026-02-02 09:40:00-05:00,2026-02-02 09:40:00-05:00,90.92,90.69402076923078,50,-11.298961538461327,3.9013239042538466,-15.200285442715174,1,0.6387938053124038,-0.9999999999999815,stop_loss
DIS,long,2026-02-02 09:43:00-05:00,2026-02-02 09:43:00-05:00,106.3899,106.07,43,-13.755700000000175,3.9225608444600004,-17.678260844460176,1,8.680353088955911,-1.1670300744495021,stop_loss
RIVN,short,2026-02-02 09:43:00-05:00,2026-02-02 09:45:00-05:00,14.43,14.500218461538461,320,-22.46990769230763,13.163603223433846,-35.633510915741475,3,0.9308457721898334,-0.9999999999999972,stop_loss
ROKU,long,2026-02-02 09:35:00-05:00,2026-02-02 09:49:00-05:00,95.99,95.60748615384615,48,-18.360664615384394,3.9502754196775385,-22.310940035061932,15,1.1466539127334718,-0.9999999999999888,stop_loss
TGT,long,2026-02-02 09:35:00-05:00,2026-02-02 09:52:00-05:00,105.81,105.48627,43,-13.920389999999898,3.9011554051580006,-17.8215454051579,18,1.14286661129772,-0.9999999999999931,stop_loss
MRNA,short,2026-02-02 09:35:00-05:00,2026-02-02 09:53:00-05:00,42.27,42.65146307692308,109,-41.579475384615286,4.653517017415693,-46.23299240203097,19,0.6725652945210826,-0.9999999999999978,stop_loss
C,long,2026-02-02 09:50:00-05:00,2026-02-02 09:58:00-05:00,115.96,115.61848307692307,39,-13.319160000000025,3.8766497273520004,-17.195809727352025,9,0.5615927418746496,-1.000000000000002,stop_loss
SMCI,long,2026-02-02 09:36:00-05:00,2026-02-02 09:59:00-05:00,29.2,29.020498461538462,158,-28.36124307692282,6.628183717442463,-34.98942679436528,24,0.44643100489483484,-0.9999999999999912,stop_loss
MSTR,long,2026-02-02 09:35:00-05:00,2026-02-02 10:00:00-05:00,141.6,140.57297153846153,32,-32.864910769230846,3.8734591111729233,-36.73836988040377,26,1.9299588351855923,-1.0000000000000027,stop_loss
AAPL,long,2026-02-02 10:02:00-05:00,2026-02-02 10:04:00-05:00,263.97,263.3139238461539,17,-11.153294615384198,3.8403690645635393,-14.993663679947737,3,1.4060516736499988,-0.9999999999999623,stop_loss
COIN,short,2026-02-02 10:00:00-05:00,2026-02-02 10:15:00-05:00,185.9,186.88296076923078,24,-23.591058461538523,3.835405214809847,-27.42646367634837,16,1.8763519144619916,-1.000000000000003,stop_loss
ABBV,long,2026-02-02 09:39:00-05:00,2026-02-02 10:15:00-05:00,227.41,226.87192,20,-10.761600000000158,3.8934761075199997,-14.655076107520157,37,1.267630102236913,-1.0000000000000142,stop_loss
ENPH,short,2026-02-02 09:52:00-05:00,2026-02-02 10:19:00-05:00,35.88,36.106180769230775,128,-28.951138461538903,5.418651625649231,-34.369790087188136,28,1.1823720203251689,-1.0000000000000158,stop_loss
NFLX,long,2026-02-02 09:35:00-05:00,2026-02-02 10:21:00-05:00,83.99,83.74584692307691,55,-13.428419230769606,3.964916742253077,-17.393335973022683,47,0.6414376569086438,-1.0000000000000273,stop_loss
OXY,long,2026-02-02 10:38:00-05:00,2026-02-02 10:43:00-05:00,44.4,44.27050153846154,103,-13.33834153846145,4.4080951141052305,-17.74643665256668,6,1.6396513430356905,-0.9999999999999936,stop_loss
CVX,long,2026-02-02 10:34:00-05:00,2026-02-02 11:21:00-05:00,174.46,174.1470846153846,26,-8.135800000000245,3.8861188807600007,-12.021918880760245,48,1.325116537276903,-1.0000000000000306,stop_loss
PFE,long,2026-02-02 10:58:00-05:00,2026-02-02 11:28:00-05:00,26.545,26.490518461538464,173,-9.425306153846002,7.232505022488923,-16.657811176334924,31,1.2095491345614355,-0.9999999999999828,stop_loss
PYPL,long,2026-02-02 09:35:00-05:00,2026-02-02 11:31:00-05:00,52.9988,52.86987692307692,87,-11.216307692307943,3.9691679389292314,-15.185475631237175,117,1.6024143124687136,-1.0000000000000233,stop_loss
GM,short,2026-02-02 09:57:00-05:00,2026-02-02 12:14:00-05:00,83.68,83.93757692307693,55,-14.166730769230895,3.9621339674230773,-18.12886473665397,138,0.653808710736934,-1.0000000000000098,stop_loss
W,long,2026-02-02 12:52:00-05:00,2026-02-02 12:52:00-05:00,104.13,103.56,44,-25.0799999999997,3.923998408,-29.0039984079997,1,1.4667860306092322,-1.0771930181610836,stop_loss
SHOP,long,2026-02-02 09:35:00-05:00,2026-02-02 14:14:00-05:00,133.7,133.00863153846151,34,-23.50652769230811,3.8906183874532303,-27.39714607976134,280,1.354931394394277,-1.0000000000000189,stop_loss
HOOD,short,2026-02-02 09:38:00-05:00,2026-02-02 15:55:00-05:00,93.0,89.72,49,160.72000000000006,3.8464811840000004,156.87351881600006,378,3.325781327504531,6.263330140954309,eod_win
AFRM,long,2026-02-02 09:35:00-05:00,2026-02-02 15:55:00-05:00,61.69,61.86,75,12.750000000000128,3.9890017500000003,8.760998250000126,381,1.1695602066991337,0.46685932535659197,eod_win
PLTR,short,2026-02-02 14:47:00-05:00,2026-02-02 15:55:00-05:00,148.08,147.92,31,4.960000000000775,3.9357848000000004,1.024215200000775,69,1.589593927933208,0.2393195041944569,eod_win
AMZN,long,2026-02-02 09:37:00-05:00,2026-02-02 15:55:00-05:00,241.03,243.08,19,38.950000000000216,3.941250902000001,35.00874909800021,379,0.8749291412873212,3.527563307517502,eod_win
LYFT,long,2026-02-02 09:35:00-05:00,2026-02-02 15:55:00-05:00,16.92,17.27,274,95.89999999999941,11.311400068000001,84.58859993199941,381,0.9869536837998136,4.750618624513168,eod_win
BAC,long,2026-02-02 09:39:00-05:00,2026-02-02 15:55:00-05:00,53.35,54.035,86,58.909999999999584,3.9793320580000007,54.93066794199959,377,0.6278642161664381,6.252808673182745,eod_win
WMT,long,2026-02-02 09:35:00-05:00,2026-02-02 15:55:00-05:00,119.9799,124.065,38,155.2337999999999,3.97990751236,151.2538924876399,381,0.6177123145660296,16.04400551050742,eod_win
INTC,long,2026-02-02 09:36:00-05:00,2026-02-02 15:55:00-05:00,47.07,48.775,98,167.08999999999983,4.213656118,162.87634388199984,380,0.4314406110523658,4.596383031228028,eod_win
SHOP,short,2026-02-03 09:35:00-05:00,2026-02-03 09:35:00-05:00,129.09,129.84,35,-26.25,3.8885788900000002,-30.13857889,1,0.8740725165468171,-1.072396084819382,stop_loss
LYFT,short,2026-02-03 09:35:00-05:00,2026-02-03 09:35:00-05:00,16.98,17.05648230769231,273,-20.879670000000452,11.268952478826,-32.148622478826454,1,1.4460672135292685,-1.0000000000000229,stop_loss
BAC,long,2026-02-03 09:35:00-05:00,2026-02-03 09:35:00-05:00,54.7,54.60148769230769,84,-8.27503384615406,3.9556588205206156,-12.230692666674674,1,1.0584627913780287,-1.000000000000026,stop_loss
WFC,long,2026-02-03 09:35:00-05:00,2026-02-03 09:35:00-05:00,93.76,93.55409769230769,49,-10.089213076923315,3.9427835786456926,-14.031996655569007,1,0.46108551976046824,-1.0000000000000238,stop_loss
FSLR,short,2026-02-03 09:35:00-05:00,2026-02-03 09:35:00-05:00,228.4325,229.72554384615384,20,-25.860876923076717,3.9266402231476927,-29.78751714622441,1,0.32609902785610123,-0.9999999999999918,stop_loss
ENPH,long,2026-02-03 09:36:00-05:00,2026-02-03 09:36:00-05:00,36.71,36.47881923076923,126,-29.128776923076785,5.338197796001539,-34.46697471907832,1,0.7232681088091936,-0.9999999999999957,stop_loss
ROKU,short,2026-02-03 09:36:00-05:00,2026-02-03 09:36:00-05:00,94.67,95.15,48,-23.04000000000019,3.9137758080000005,-26.95377580800019,1,3.5876435281319763,-1.2618985506367244,stop_loss
AMZN,short,2026-02-03 09:36:00-05:00,2026-02-03 09:36:00-05:00,243.31,243.92590692307692,19,-11.70223153846149,3.9666588986521543,-15.668890437113644,1,1.3487838255205509,-0.9999999999999957,stop_loss
META,long,2026-02-03 09:36:00-05:00,2026-02-03 09:36:00-05:00,710.6,706.9,6,-22.200000000000273,3.6404310000000004,-25.840431000000272,1,0.42946698262323474,-1.5238527305635312,stop_loss
JPM,long,2026-02-03 09:36:00-05:00,2026-02-03 09:36:00-05:00,313.125,312.5036923076923,14,-8.698307692307935,3.751663363969231,-12.449971056277167,1,0.7400830083573133,-1.0000000000000273,stop_loss
C,long,2026-02-03 09:36:00-05:00,2026-02-03 09:36:00-05:00,118.39,117.87,39,-20.279999999999845,3.9547570920000004,-24.234757091999846,1,0.7136904541988962,-1.704823439809127,stop_loss
COST,long,2026-02-03 09:35:00-05:00,2026-02-03 09:36:00-05:00,980.63,978.766613076923,4,-7.453547692307893,3.3542474842972307,-10.807795176605124,2,0.9749189260465442,-1.0000000000000266,stop_loss
DIS,short,2026-02-03 09:36:00-05:00,2026-02-03 09:36:00-05:00,103.07,103.965,44,-39.38000000000045,3.9116692120000005,-43.29166921200045,1,1.5128006177371485,-3.1484322782635434,stop_loss
MU,short,2026-02-03 09:35:00-05:00,2026-02-03 09:36:00-05:00,432.32,435.00884384615387,10,-26.888438461538726,3.713752793973846,-30.602191255512572,2,0.8619560046683612,-1.00000000000001,stop_loss
AMD,short,2026-02-03 09:37:00-05:00,2026-02-03 09:37:00-05:00,248.8,250.2699,18,-26.45819999999992,3.8490138579600006,-30.30721385795992,1,0.7523063808877638,-1.1170778389065303,stop_loss
GOOG,short,2026-02-03 09:37:00-05:00,2026-02-03 09:37:00-05:00,346.33,347.2725,13,-12.25249999999994,3.8617169435000003,-16.11421694349994,1,1.1222318021943722,-1.090519577730166,stop_loss
TSLA,long,2026-02-03 09:38:00-05:00,2026-02-03 09:38:00-05:00,425.19,423.69277153846156,10,-14.97228461538441,3.634840496641538,-18.607125112025948,1,0.799914115045486,-0.9999999999999862,stop_loss
CRM,short,2026-02-03 09:38:00-05:00,2026-02-03 09:39:00-05:00,202.115,202.92519692307692,22,-17.824332307692146,3.819380317361231,-21.643712625053375,2,1.3715715604160272,-0.999999999999991,stop_loss
GM,short,2026-02-03 09:35:00-05:00,2026-02-03 09:41:00-05:00,85.1501,85.40475384615384,54,-13.751307692307535,3.957949789670769,-17.7092574819783,7,0.6995055099214073,-0.9999999999999891,stop_loss
PFE,long,2026-02-03 09:41:00-05:00,2026-02-03 09:41:00-05:00,25.74,25.635,179,-18.79499999999944,7.475080275,-26.27008027499944,1,3.755316313190056,-1.7229192436825775,stop_loss
ABBV,long,2026-02-03 09:41:00-05:00,2026-02-03 09:42:00-05:00,227.17,226.64176076923076,20,-10.56478461538461,3.8894534251415385,-14.454238040526148,2,1.4586914717076254,-0.9999999999999991,stop_loss
UBER,short,2026-02-03 09:36:00-05:00,2026-02-03 09:48:00-05:00,79.75,80.00974461538462,58,-15.065187692307916,3.98327868729477,-19.048466379602687,13,1.0732906029619094,-1.000000000000015,stop_loss
RIVN,short,2026-02-03 09:37:00-05:00,2026-02-03 09:48:00-05:00,14.28,14.343256923076922,323,-20.431986153845948,13.284255673215078,-33.716241827061026,12,0.5357511034381193,-0.9999999999999897,stop_loss
TGT,long,2026-02-03 09:39:00-05:00,2026-02-03 09:48:00-05:00,112.2,111.86880846153846,41,-13.578853076923096,3.9437340866536927,-17.522587163576787,10,1.7245652400291576,-1.000000000000002,stop_loss
AFRM,short,2026-02-03 09:35:00-05:00,2026-02-03 09:52:00-05:00,61.32,61.67898153846154,75,-26.92361538461565,3.971322322661539,-30.89493770727719,18,1.5103411501226434,-1.000000000000009,stop_loss
RIOT,long,2026-02-03 09:48:00-05:00,2026-02-03 09:53:00-05:00,15.83,15.685376923076923,291,-42.0853153846154,11.991565096232309,-54.076880480847706,6,0.4464470173168479,-1.0000000000000009,stop_loss
W,long,2026-02-03 09:38:00-05:00,2026-02-03 09:54:00-05:00,106.22,105.68677,43,-22.928890000000138,3.9123857968580005,-26.841275796858138,17,0.7439289570123017,-1.000000000000006,stop_loss
QCOM,short,2026-02-03 09:56:00-05:00,2026-02-03 09:56:00-05:00,148.45,148.85,31,-12.400000000000176,3.9530251400000003,-16.353025140000177,1,1.4331680222552279,-1.0150579949481506,stop_loss
SLB,long,2026-02-03 09:36:00-05:00,2026-02-03 10:01:00-05:00,48.55,48.39523615384615,95,-14.702565384615589,4.0875723686823076,-18.7901377532979,26,0.5196694642426353,-1.0000000000000135,stop_loss
AAPL,long,2026-02-03 09:52:00-05:00,2026-02-03 10:03:00-05:00,270.33,269.6804238461538,17,-11.042794615384878,3.932923808463538,-14.975718423848416,12,0.7988909284818129,-1.000000000000024,stop_loss
NFLX,short,2026-02-03 10:18:00-05:00,2026-02-03 10:28:00-05:00,81.32,81.56038384615384,56,-13.461495384615432,3.920684779725538,-17.38218016434097,11,0.7131345953855487,-1.0000000000000027,stop_loss
HOOD,short,2026-02-03 09:37:00-05:00,2026-02-03 10:30:00-05:00,88.91,89.44252923076922,52,-27.691519999999855,3.984823024256,-31.676343024255857,54,1.1519555397616599,-0.999999999999995,stop_loss
MARA,long,2026-02-03 10:26:00-05:00,2026-02-03 11:25:00-05:00,9.3,9.221663076923077,495,-38.77677692307714,20.219216605601538,-58.99599352867868,60,0.5240858164839629,-1.0000000000000064,stop_loss
MSTR,short,2026-02-03 09:35:00-05:00,2026-02-03 15:55:00-05:00,138.5,133.27,33,172.58999999999966,3.8476417980000006,168.74235820199965,381,0.6515262274143997,5.2383168353447225,eod_win
COIN,short,2026-02-03 09:38:00-05:00,2026-02-03 15:55:00-05:00,185.14,179.52,24,134.87999999999943,3.7520051519999997,131.12799484799942,378,0.8195157975334548,5.533385491260244,eod_win
SMCI,short,2026-02-03 09:35:00-05:00,2026-02-03 15:55:00-05:00,29.75,29.56,156,29.6400000000002,6.549007608,23.0909923920002,381,0.6297556830394666,1.0351966873706075,eod_win
SOFI,short,2026-02-03 09:35:00-05:00,2026-02-03 15:55:00-05:00,22.69,21.73,204,195.84000000000017,8.479642704,187.3603572960002,381,2.130147954207177,7.959234433893084,eod_win
PLTR,short,2026-02-03 09:35:00-05:00,2026-02-03 15:55:00-05:00,159.582,157.9601,29,47.03509999999949,3.9491188010200005,43.08598119897948,381,4.842534005725582,2.1830517810476904,eod_win
NVDA,short,2026-02-03 09:35:00-05:00,2026-02-03 15:55:00-05:00,184.01,180.435,25,89.37499999999972,3.9060392750000004,85.4689607249997,381,0.8142764518491399,6.242528442289337,eod_win
MSFT,short,2026-02-03 09:39:00-05:00,2026-02-03 15:55:00-05:00,416.46,410.8,11,62.25999999999965,3.8965721080000004,58.36342789199965,377,1.222929916966961,3.708370292718306,eod_win
XOM,long,2026-02-03 09:35:00-05:00,2026-02-03 15:55:00-05:00,139.9,144.235,33,143.05500000000026,4.022203449000001,139.03279655100025,381,1.136072592961455,14.569620318615955,eod_win
CVX,long,2026-02-03 09:38:00-05:00,2026-02-03 15:55:00-05:00,174.65,178.11,26,89.9600000000002,3.9323109280000006,86.02768907200021,378,0.8899962285946059,11.176571441350365,eod_win
WMT,long,2026-02-03 09:35:00-05:00,2026-02-03 15:55:00-05:00,124.98,127.66,37,99.15999999999973,4.011221504,95.14877849599972,381,0.9177435110307174,9.838917380204668,eod_win
ADBE,short,2026-02-03 10:23:00-05:00,2026-02-03 15:55:00-05:00,278.23,271.79,16,103.03999999999996,3.7700888960000003,99.26991110399996,333,2.0939768577132365,7.334209373631185,eod_win
MARA,short,2026-02-04 09:35:00-05:00,2026-02-04 09:35:00-05:00,8.79,8.87252923076923,529,-43.65796307692292,21.595376687373538,-65.25333976429646,1,0.7860118199192869,-0.9999999999999968,stop_loss
MSTR,short,2026-02-04 09:35:00-05:00,2026-02-04 09:35:00-05:00,128.0101,129.03029692307692,36,-36.72708923076925,3.970579744932923,-40.69766897570217,1,0.8463593571095374,-1.0000000000000009,stop_loss
RIOT,short,2026-02-04 09:35:00-05:00,2026-02-04 09:35:00-05:00,14.44,14.592815384615385,322,-49.20655384615405,13.246794150196925,-62.45334799635097,1,0.7024783860613948,-1.0000000000000047,stop_loss
COIN,short,2026-02-04 09:35:00-05:00,2026-02-04 09:35:00-05:00,173.86,174.8511153846154,26,-25.769000000000347,3.8872759942000004,-29.656275994200346,1,1.3371372209221677,-1.000000000000014,stop_loss
HOOD,short,2026-02-04 09:35:00-05:00,2026-02-04 09:35:00-05:00,82.6036,83.13382230769231,56,-29.692449230769512,3.989130278740923,-33.681579509510435,1,1.8130507362343566,-1.00000000000001,stop_loss
SMCI,long,2026-02-04 09:35:00-05:00,2026-02-04 09:35:00-05:00,33.57,33.35811384615385,138,-29.240289230768923,5.822579015959385,-35.06286824672831,1,6.513921095877231,-0.9999999999999897,stop_loss
SOFI,short,2026-02-04 09:35:00-05:00,2026-02-04 09:35:00-05:00,21.29,21.415037692307692,218,-27.25821692307703,9.051185610430462,-36.30940253350749,1,0.985703459796586,-1.000000000000004,stop_loss
ENPH,long,2026-02-04 09:35:00-05:00,2026-02-04 09:35:00-05:00,51.9299,51.58960384615385,89,-30.286357692307703,3.9709702933392315,-34.25732798564693,1,25.666351354686025,-1.0000000000000007,stop_loss
PLTR,short,2026-02-04 09:35:00-05:00,2026-02-04 09:35:00-05:00,149.65,150.5324130769231,30,-26.472392307692587,3.862501089429231,-30.334893397121817,1,1.387911816831482,-1.0000000000000107,stop_loss
LYFT,short,2026-02-04 09:35:00-05:00,2026-02-04 09:35:00-05:00,16.5288,16.606705384615385,280,-21.81350769230761,11.550886773913847,-33.364394466221455,1,1.3250434005562335,-0.9999999999999971,stop_loss
XOM,long,2026-02-04 09:35:00-05:00,2026-02-04 09:35:00-05:00,145.97,145.65546307692307,31,-9.7506446153848,3.8777705662335387,-13.628415181618339,1,0.9001099305308311,-1.0000000000000187,stop_loss
AFRM,short,2026-02-04 09:35:00-05:00,2026-02-04 09:36:00-05:00,60.67,61.034366923076924,76,-27.69188615384607,3.9821817408966154,-31.674067894742684,2,0.5353339787028074,-0.9999999999999962,stop_loss
AMD,short,2026-02-04 09:35:00-05:00,2026-02-04 09:36:00-05:00,210.16,211.69284307692308,22,-33.7225476923079,3.9776142179027696,-37.70016191021067,2,2.71670040433936,-1.000000000000006,stop_loss
ROKU,short,2026-02-04 09:35:00-05:00,2026-02-04 09:36:00-05:00,92.5,92.88268692307692,50,-19.134346153845883,3.9819356732846156,-23.1162818271305,2,1.0667274392954003,-0.9999999999999865,stop_loss
UBER,short,2026-02-04 09:36:00-05:00,2026-02-04 09:36:00-05:00,74.29,74.9486,62,-40.83319999999955,3.9789289309600004,-44.81212893095955,1,6.305193995303379,-2.365353747717307,stop_loss
OXY,long,2026-02-04 09:36:00-05:00,2026-02-04 09:36:00-05:00,46.08,45.94855076923077,100,-13.144923076922765,4.289039371138461,-17.433962448061227,1,1.0554117663959546,-0.9999999999999766,stop_loss
TGT,long,2026-02-04 09:35:00-05:00,2026-02-04 09:36:00-05:00,113.96,113.62788538461538,40,-13.28458461538446,3.9077638947015387,-17.192348510086,2,1.4313898366983053,-0.9999999999999887,stop_loss
INTC,short,2026-02-04 09:35:00-05:00,2026-02-04 09:36:00-05:00,48.4,48.78235153846154,95,-36.32339615384648,4.088198590413077,-40.41159474425956,2,0.33873390477710513,-1.000000000000009,stop_loss
W,short,2026-02-04 09:35:00-05:00,2026-02-04 09:36:00-05:00,101.74,102.36476846153846,45,-28.114580769230955,3.9441608976530773,-32.05874166688403,2,2.3472263637325534,-1.0000000000000067,stop_loss
RIVN,short,2026-02-04 09:37:00-05:00,2026-02-04 09:37:00-05:00,14.4,14.465,321,-20.86499999999984,13.204157487,-34.06915748699984,1,0.4410679856285054,-1.0492462810738241,stop_loss
PYPL,short,2026-02-04 09:38:00-05:00,2026-02-04 09:38:00-05:00,40.31,40.515830769230774,114,-23.464707692308025,4.854001222873847,-28.318708915181872,1,3.1308246039793635,-1.0000000000000147,stop_loss
SLB,long,2026-02-04 09:38:00-05:00,2026-02-04 09:40:00-05:00,50.49,50.32923615384615,91,-14.629510000000217,3.9550846996220006,-18.58459469962222,3,0.9722339644116993,-1.0000000000000144,stop_loss
CVX,long,2026-02-04 09:35:00-05:00,2026-02-04 09:41:00-05:00,180.595,180.2675776923077,25,-8.185557692307555,3.867725268419231,-12.053282960726786,7,1.8524163897098769,-0.9999999999999839,stop_loss
BAC,long,2026-02-04 09:42:00-05:00,2026-02-04 09:42:00-05:00,55.49,55.34,83,-12.449999999999882,3.9628411420000003,-16.41284114199988,1,1.4329168347464967,-1.4348997041898937,stop_loss
MRNA,short,2026-02-04 09:38:00-05:00,2026-02-04 09:43:00-05:00,42.19,42.57384692307692,109,-41.83931461538466,4.653039408946308,-46.492354024330965,6,0.3518301521724344,-1.000000000000001,stop_loss
COST,long,2026-02-04 09:43:00-05:00,2026-02-04 09:43:00-05:00,991.0,989.0509976923076,4,-7.796009230769414,3.389591267251077,-11.185600498020492,1,1.1044131611692025,-1.0000000000000233,stop_loss
META,short,2026-02-04 09:45:00-05:00,2026-02-04 09:45:00-05:00,678.52,681.0580561538461,6,-15.228336923076768,3.491756954535692,-18.72009387761246,1,0.5680671624085057,-0.99999999999999,stop_loss
SHOP,short,2026-02-04 09:45:00-05:00,2026-02-04 09:45:00-05:00,111.8429,112.59,41,-30.63110000000013,3.9501201794200007,-34.58122017942013,1,2.676821182630164,-1.0076264759373375,stop_loss
ADBE,short,2026-02-04 09:46:00-05:00,2026-02-04 09:47:00-05:00,264.04,265.0291530769231,17,-16.815602307692018,3.8533523226672317,-20.668954630359252,2,1.9457440152346248,-0.999999999999983,stop_loss
JPM,long,2026-02-04 09:47:00-05:00,2026-02-04 09:48:00-05:00,317.9054,317.28632307692305,14,-8.667076923077047,3.808938267852308,-12.476015190929356,2,0.5070443994093694,-1.0000000000000135,stop_loss
C,long,2026-02-04 09:43:00-05:00,2026-02-04 09:49:00-05:00,119.56,119.27448307692308,38,-10.8496430769232,3.8952048906916925,-14.744847967614891,7,0.7305523959806709,-1.0000000000000115,stop_loss
PFE,long,2026-02-04 09:49:00-05:00,2026-02-04 09:49:00-05:00,26.39,26.27,174,-20.880000000000173,7.272494952000001,-28.152494952000172,1,1.3335591445975126,-1.8368932953394865,stop_loss
MSFT,long,2026-02-04 09:35:00-05:00,2026-02-04 09:50:00-05:00,412.795,411.2517230769231,11,-16.976046153846085,3.881451069455385,-20.857497223301472,16,0.6575895759708483,-0.9999999999999954,stop_loss
BA,short,2026-02-04 09:50:00-05:00,2026-02-04 09:50:00-05:00,232.41,233.195,19,-14.914999999999935,3.790838561,-18.705838560999936,1,0.3089283020665454,-1.1148813997797502,stop_loss
NFLX,short,2026-02-04 09:41:00-05:00,2026-02-04 09:53:00-05:00,79.6,79.84146076923076,58,-14.004724615384646,3.9753813011904615,-17.980105916575106,13,0.6055744153498138,-1.0000000000000013,stop_loss
WMT,long,2026-02-04 09:52:00-05:00,2026-02-04 09:59:00-05:00,128.64,128.3662276923077,35,-9.582030769230414,3.859774247236923,-13.441805016467336,8,0.8841658033451181,-0.9999999999999639,stop_loss
TSLA,short,2026-02-04 10:01:00-05:00,2026-02-04 10:01:00-05:00,417.51,419.1380746153846,11,-17.90882076923066,3.9407505095250777,-21.849571278755736,1,0.5802497229230699,-0.999999999999994,stop_loss
QCOM,long,2026-02-04 09:35:00-05:00,2026-02-04 10:01:00-05:00,150.34,149.93962615384615,30,-12.011215384615639,3.863748722058462,-15.874964106674101,27,1.419575188755424,-1.0000000000000226,stop_loss
CRM,short,2026-02-04 09:38:00-05:00,2026-02-04 10:06:00-05:00,190.44,191.29245846153847,24,-20.45900307692341,3.927291497516308,-24.386294574439717,29,1.4906765956281967,-1.0000000000000164,stop_loss
